City,State,Lat,Long,Country,Date Started App,Date Submitted App,Program,Status
Mount Ephraim,New Jersey,39.8805,-75.0918,United States,44607,44803,Criminal Justice (MA),Admit-Coming
Mount Holly,New Jersey,35.3136,-81.0073,United States,44663,44696,Childhood Studies (MA),Admit-Coming
Mount Laurel,New Jersey,39.9483,-74.9047,United States,45043,45044,Business and Science - Computer and Information Sciences (MBS) Camden,Submitted App
Mount Laurel,New Jersey,39.9483,-74.9047,United States,45029,45033,Computer Science: Scientific Computing (MS),Submitted App
Mount Laurel,New Jersey,39.9483,-74.9047,United States,44808,44818,Criminal Justice (MA),Submitted App
Mount Laurel,New Jersey,39.9483,-74.9047,United States,44878,44910,"History (American, Global, Public) (MA)",Admit
Mount Laurel,New Jersey,39.9483,-74.9047,United States,44951,45026,Psychology: Psychological Sciences (MA),Submitted App
Mount Laurel,New Jersey,39.9483,-74.9047,United States,44865,44883,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Admit-Coming
Mount Royal,New Jersey,39.8099,-75.2137,United States,45018,,Criminal Justice (MA),Started App
Mount Vernon,New York,40.9136,-73.8291,United States,44894,,Forensic Science (MS),Started App
Mullica Hill,New Jersey,39.727,-75.2194,United States,44901,44901,Creative Writing (MFA) Camden,Denied
MULTAN,Punjab,30.1978,71.4697,Pakistan,44765,,Creative Writing (MFA) Camden,Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44862,44877,Biology: Computational and Integrative (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44889,44893,Biology (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44935,44947,Chemistry (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44896,,Computer Science: Scientific Computing (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44877,44879,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44892,44909,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44877,44888,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44875,44892,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44815,44882,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44911,44952,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44888,44916,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44919,44941,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44901,44917,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44878,44918,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44924,44928,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44906,44954,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44916,44950,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44916,44951,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44858,44917,Computer Science: Scientific Computing (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44880,44888,Computer Science: Scientific Computing (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44840,44841,Computer Science: Scientific Computing (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44866,44957,Computer Science: Scientific Computing (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44546,44564,Computer Science: Scientific Computing (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44949,44955,Computer Science: Scientific Computing (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44925,44928,Computer Science: Scientific Computing (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44838,44840,Computer Science: Scientific Computing (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44916,44934,Computer Science: Scientific Computing (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44826,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44854,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44879,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44892,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44904,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44907,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44909,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44910,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44929,,Data Science (MS),Started App
MUMBAI,Maharashtra,19.0761,72.8775,India,44957,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44982,,Data Science (MS),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44889,44908,Data Science (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44924,44950,Data Science (MS),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44872,44910,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44886,44912,Data Science (MS),Admit
MUMBAI,Maharashtra,19.0761,72.8775,India,44895,44895,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44900,44907,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44902,44905,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44917,44935,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44919,44937,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44927,44935,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44932,44960,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44965,44977,Data Science (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44835,44925,Data Science (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44888,44894,Data Science (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44893,44897,Data Science (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44909,44912,Data Science (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44911,44937,Data Science (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44953,44956,Data Science (MS),Admit-Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44845,44856,Data Science (MS),Admit-Not Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44872,44885,Data Science (MS),Admit-Not Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44941,44942,Data Science (MS),Admit-Not Coming
Mumbai,Maharashtra,19.0761,72.8775,India,44919,44936,Data Science (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44929,44939,Data Science (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44949,44961,Data Science (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44953,44953,Data Science (MS),Denied
Mumbai,Maharashtra,19.0761,72.8775,India,44905,44934,Mathematical Sciences (MS),Admit
Mumbai,Maharashtra,19.0761,72.8775,India,44909,,Psychology: Psychological Sciences (MA),Started App
Mumbai,Maharashtra,19.0761,72.8775,India,44849,44871,Psychology: Psychological Sciences (MA),Complete App
Mumbai,Maharashtra,19.0761,72.8775,India,44874,44896,Psychology: Psychological Sciences (MA),Complete App
Murray,Utah,40.6498,-111.8874,United States,44874,,English (MA),Started App
Mysore,Karnataka,12.3086,76.6531,India,44592,44592,Computer Science: Scientific Computing (MS),Admit-Coming
Mysore,Karnataka,12.3086,76.6531,India,44920,,Data Science (MS),Started App
Mysore,Karnataka,12.3086,76.6531,India,44938,44967,Data Science (MS),Admit-Coming
New Brunswick,New Jersey,40.487,-74.445,United States,44995,,Liberal Studies - Online (MA),Started App
North Wilkesboro,North Carolina,36.1728,-81.139,United States,44621,44866,Public Affairs/Community Development (MS),Complete App
Naga City,,13.6244,123.1864,Philippines,44795,44951,Public Affairs/Community Development (PHD),Denied
Nagpur,Maharashtra,21.1497,79.0806,India,44887,44889,Computer Science: Scientific Computing (MS),Complete App
Nagpur,Maharashtra,21.1497,79.0806,India,44949,44953,Computer Science: Scientific Computing (MS),Admit
Nagpur,Maharashtra,21.1497,79.0806,India,44947,44957,Computer Science: Scientific Computing (MS),Admit
Nagpur,Maharashtra,21.1497,79.0806,India,45014,45014,Data Science (MS),Submitted App
Nagpur,Maharashtra,21.1497,79.0806,India,45039,45041,Data Science (MS),Submitted App
Nagpur,Maharashtra,21.1497,79.0806,India,44953,44956,Data Science (MS),Denied
Nairobi,,-1.2864,36.8172,Kenya,44830,44844,Childhood Studies (MA),Submitted App
Nairobi,Kenya,-1.2864,36.8172,Kenya,44939,44939,Creative Writing (MFA) Camden,Denied
Nairobi,,-1.2864,36.8172,Kenya,44999,45029,Data Science (MS),Complete App
Nairobi,Kenya,-1.2864,36.8172,Kenya,44832,44891,Data Science (MS),Admit-Coming
Nairobi,Mombasa,-1.2864,36.8172,Kenya,44632,44643,Forensic Science (MS),Admit-Coming
Nairobi,Nairobi,-1.2864,36.8172,Kenya,44540,44895,Prevention Science (MS),Denied
Nairobi,Nairobi,-1.2864,36.8172,Kenya,44540,44895,Psychology: Psychological Sciences (MA),Admit-Coming
Nalgonda,Telangana,17.05,79.27,India,44944,,Data Science (MS),Started App
nanjing,Jiangsu,32.0608,118.7789,China,44914,44914,Biology: Computational and Integrative (PHD),Denied
Nanjing,Jiangsu,32.0608,118.7789,China,44837,44884,Biology (MS),Admit
Nanjing,Jiangsu,32.0608,118.7789,China,44837,44884,Chemistry (MS),Complete App
Nanjing,Jiangsu,32.0608,118.7789,China,44957,44986,Computer Science: Scientific Computing (MS),Denied
Narasaraopet,Andhra Pradesh,16.25,80.07,India,44954,44954,Data Science (MS),Denied
Nashville,Tennessee,36.1715,-86.7842,United States,44945,44946,Creative Writing (MFA) Camden,Denied
Nassau,Island - New Providence,45.0677,-96.4417,United States,44871,44895,Prevention Science (MS),Denied
Nassau,,45.0677,-96.4417,United States,44456,44507,Prevention Science (PHD),Admit-Coming
Nellore,Andhra Pradesh,14.45,79.99,India,44917,44917,Data Science (MS),Admit
Nellore,Andhra Pradedsh,14.45,79.99,India,44885,44886,Data Science (MS),Admit-Coming
Neosho,Missouri,36.8437,-94.3758,United States,44645,44645,"History (American, Global, Public) (MA)",Admit-Coming
Neptune,New Jersey,40.2105,-74.0539,United States,44875,44910,"History (American, Global, Public) (MA)",Admit-Withdrawn
Neptune,New Jersey,40.2105,-74.0539,United States,44929,44940,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Admit-Coming
Nesconset,New York,40.8467,-73.1522,United States,44824,44887,Psychology: Psychological Sciences (MA),Complete App
New Brunswick,New Jersey,40.487,-74.445,United States,44759,44890,Psychology: Psychological Sciences (MA),Complete App
New Cumberland,Pennsylvania,40.2297,-76.8764,United States,44852,44895,Prevention Science (MS),Admit
New Delhi,Delhi,28.6139,77.209,India,44811,44869,Chemistry (MS),Complete App
New Delhi,Delhi,28.6139,77.209,India,44934,44956,Computer Science: Scientific Computing (MS),Complete App
New Delhi,Delhi,28.6139,77.209,India,44914,44928,Computer Science: Scientific Computing (MS),Complete App
New Delhi,Delhi,28.6139,77.209,India,44950,44964,Computer Science: Scientific Computing (MS),Admit
New Delhi,Delhi,28.6139,77.209,India,44928,44958,Computer Science: Scientific Computing (MS),Admit-Coming
New Delhi,Delhi,28.6139,77.209,India,44910,44910,Creative Writing (MFA) Camden,Withdrawn
New Delhi,Delhi,28.6139,77.209,India,44932,,Data Science (MS),Started App
New Delhi,Delhi,28.6139,77.209,India,44967,44999,Data Science (MS),Complete App
NEW DELHI,Delhi,28.6139,77.209,India,44826,44834,Data Science (MS),Admit
New Delhi,Delhi,28.6139,77.209,India,44964,44965,Data Science (MS),Admit
New Delhi,Delhi,28.6139,77.209,India,44941,44942,Data Science (MS),Denied
New Delhi,Delhi NCR,28.6139,77.209,India,44885,44910,English (MA),Admit-Coming
New Delhi,,28.6139,77.209,India,44823,44899,Psychology: Psychological Sciences (MA),Complete App
New Delhi,Delhi,28.6139,77.209,India,44587,44620,Psychology: Psychological Sciences (MA),Admit-Coming
New Delhi,Delhi,28.6139,77.209,India,44827,44889,Public Affairs/Community Development (MS),Complete App
New Hyde Park,New York,40.7323,-73.6858,United States,44831,44893,Psychology: Psychological Sciences (MA),Complete App
New Milford,New Jersey,40.9337,-74.0196,United States,44932,44932,Data Science (MS),Admit
New Orleans,Louisiana,30.0687,-89.9288,United States,44928,,Creative Writing (MFA) Camden,Started App
New Paltz,New York,41.7577,-74.0883,United States,44902,44939,Childhood Studies (PHD),Admit-Withdrawn
New Wilmington,Pennsylvania,41.1174,-80.3322,United States,44879,44909,English (MA),Admit
New York,New York,40.6943,-73.9249,United States,44967,44967,Biology: Computational and Integrative (MS),Denied
New York,New York,40.6943,-73.9249,United States,44885,44896,Biology: Computational and Integrative (PHD),Denied
New York,New York,40.6943,-73.9249,United States,44869,44942,Childhood Studies (PHD),Admit-Withdrawn
New York,New York,40.6943,-73.9249,United States,44865,,Creative Writing (MFA) Camden,Started App
New York,New York,40.6943,-73.9249,United States,44929,44945,Creative Writing (MFA) Camden,Waitlisted
New York,New York,40.6943,-73.9249,United States,44909,44945,Creative Writing (MFA) Camden,Denied
New York,New York,40.6943,-73.9249,United States,44931,44946,Creative Writing (MFA) Camden,Denied
New York,New York,40.6943,-73.9249,United States,44907,44907,Data Science (MS),Admit-Withdrawn
New York,New York,40.6943,-73.9249,United States,44895,44908,"History (American, Global, Public) (MA)",Admit-Coming
New York,New York,40.6943,-73.9249,United States,44963,,Prevention Science (PHD),Started App
New York,New York,40.6943,-73.9249,United States,44867,44915,Prevention Science (PHD),Alternative Admission
New York,New York,40.6943,-73.9249,United States,44871,44895,Prevention Science (PHD),Denied
New York,New York,40.6943,-73.9249,United States,44891,44896,Psychology: Psychological Sciences (MA),Complete App
New York,New York,40.6943,-73.9249,United States,44894,44896,Psychology: Psychological Sciences (MA),Complete App
New York,New York,40.6943,-73.9249,United States,44706,44892,Psychology: Psychological Sciences (MA),Complete App
New York,New York,40.6943,-73.9249,United States,45014,45033,Public Affairs/Community Development (MS),Submitted App
New York,New York,40.6943,-73.9249,United States,44907,44916,Public Affairs/Community Development (MS),Denied
New York,New York,40.6943,-73.9249,United States,44916,44916,Public Affairs/Community Development (PHD),Alternative Admission
New York,New York,40.6943,-73.9249,United States,44903,,Teacher Education - Spanish (MAT),Started App
New York,New York,40.6943,-73.9249,United States,45001,45015,Liberal Studies - Online (MA),Admit-Coming
Newark,Delaware,40.7245,-74.1725,United States,44952,44967,Biology (MS),Denied
Newark,New Jersey,40.7245,-74.1725,United States,44756,,Childhood Studies (PHD),Started App
Newark,New Jersey,40.7245,-74.1725,United States,44918,44918,Creative Writing (MFA) Camden,Denied
Newark,New Jersey,40.7245,-74.1725,United States,45041,45041,Criminal Justice (MA),Admit
Newark,New Jersey,40.7245,-74.1725,United States,44560,44852,Criminal Justice (MA),Admit-Coming
Newburg,Pennsylvania,43.4321,-88.0477,United States,44853,44894,English (MA),Admit
Newfield,New Jersey,39.5484,-75.0167,United States,44484,44702,Childhood Studies (PHD),Submitted App
Newington,Connecticut,38.7358,-77.1993,United States,44970,44976,Mathematical Sciences (MS),Admit
Newtown,Pennsylvania,39.1243,-84.3517,United States,44823,44851,English (MA),Admit-Withdrawn
North Bethesda,Maryland,39.0393,-77.1191,United States,44960,,Biology: Computational and Integrative (PHD),Started App
North Middletown,New Jersey,40.4395,-74.1179,United States,44510,44888,Psychology: Psychological Sciences (MA),Complete App
North Middletown,New Jersey,40.4395,-74.1179,United States,44510,44888,Psychology: Psychological Sciences (MA),Complete App
North Olmsted,Ohio,41.4149,-81.919,United States,44984,44985,Prevention Science (PHD),Admit-Coming
North Wales,Pennsylvania,40.2111,-75.2745,United States,44846,44867,Psychology: Psychological Sciences (MA),Complete App
Northampton,Massachusetts,42.3266,-72.6745,United States,44886,44907,Public Affairs/Community Development (MS),Admit
Northfield,Minnesota,44.455,-93.1698,United States,44819,44937,Chemistry (MS),Admit
Nottingham,,39.7509,-76.0258,United States,44962,44963,Mathematical Sciences (MS),Admit-Coming
Nutley,New Jersey,40.8192,-74.1571,United States,44799,44799,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Submitted App
Nyack,New York,41.0919,-73.9143,United States,44945,44946,Creative Writing (MFA) Camden,Denied
Oak Ridge,New Jersey,35.9639,-84.2938,United States,44971,,Biology - Accelerated Degree BA/MS (MS),Started App
Oakland,California,37.7904,-122.2166,United States,44866,44893,Forensic Science (MS),Admit
Oakland,California,37.7904,-122.2166,United States,44834,44894,Public Affairs/Community Development (MS),Admit-Withdrawn
Oaklyn,New Jersey,39.9023,-75.0813,United States,44865,44868,Criminal Justice (MA),Admit-Coming
Ocean,New Jersey,39.6016,-78.945,United States,44841,,Creative Writing (MFA) Camden,Started App
Oceanside,California,33.2247,-117.3083,United States,44924,,Creative Writing (MFA) Camden,Started App
Old Bridge,New Jersey,40.4004,-74.3126,United States,44861,44862,Psychology: Psychological Sciences (MA),Complete App
ONGOLE,Andhra Pradesh,15.506,80.049,India,44954,44954,Data Science (MS),Admit-Coming
Ongole,Andhra Pradesh,15.506,80.049,India,44841,44844,Data Science (MS),Admit-Coming
Orange,New Jersey,33.8038,-117.8218,United States,44874,44896,Psychology: Psychological Sciences (MA),Complete App
Orange,New Jersey,33.8038,-117.8218,United States,44874,44896,Public Affairs/Community Development (MS),Denied
Orlando,Florida,28.4773,-81.337,United States,44883,44907,"History (American, Global, Public) (MA)",Admit-Coming
Orlando,Florida,28.4773,-81.337,United States,44898,,Psychology: Psychological Sciences (MA),Started App
Orlando,Florida,28.4773,-81.337,United States,44852,44865,Psychology: Psychological Sciences (MA),Complete App
Ouagadougou,Kadiogo,12.3686,-1.5275,Burkina Faso,44600,,Business and Science - Computer and Information Sciences (MBS) Camden,Started App
Owerri,Imo State,5.4833,7.0333,Nigeria,44981,44983,English (MA),Admit-Coming
Oxford,United Kingdom,34.3627,-89.5336,United States,44888,44892,Biology: Computational and Integrative (MS),Admit
Oxford,Ohio,34.3627,-89.5336,United States,44953,44959,Business and Science - Computer and Information Sciences (MBS) Camden,Admit
Oxford,Ohio,34.3627,-89.5336,United States,44938,44938,Creative Writing (MFA) Camden,Denied
Oyo,Oyo,7.85,3.933,Nigeria,44970,,Public Administration - On Campus (MPA),Started App
Palmetto Bay,Florida,25.6219,-80.3221,United States,44851,44916,Creative Writing (MFA) Camden,Denied
Palmyra,New Jersey,40.3099,-76.5943,United States,44984,,Teacher Education (MAT),Started App
Panvel,Maharashtra,18.9944,73.1139,India,44885,44886,Biology (MS),Admit
PARIS,,33.6688,-95.546,United States,44755,44895,Biology: Computational and Integrative (PHD),Admit-Withdrawn
Parker City,Indiana,40.1898,-85.2037,United States,44912,44945,Creative Writing (MFA) Camden,Denied
Patna,Bihar,25.6,85.1,India,44573,44595,Computer Science: Scientific Computing (MS),Admit-Coming
Patna,Bihar,25.6,85.1,India,44984,,Criminal Justice (MA),Started App
Patna,Bihar,25.6,85.1,India,44850,,Data Science (MS),Started App
Peddapalli,Telangana,18.6162,79.3832,India,44990,44990,Data Science (MS),Submitted App
Pembroke Pines,Florida,26.0128,-80.3382,United States,44880,44895,Prevention Science (MS),Complete App
Pennsauken,New Jersey,39.9649,-75.0563,United States,44943,44986,Biology (MS),Admit-Coming
Pennsauken,New Jersey,39.9649,-75.0563,United States,44575,44576,Childhood Studies (PHD),Admit-Coming
Pennsauken,New Jersey,39.9649,-75.0563,United States,44961,,Criminal Justice (MA),Started App
Pennsauken,New Jersey,39.9649,-75.0563,United States,45027,45032,Criminal Justice (MA),Submitted App
Pennsauken,New Jersey,39.9649,-75.0563,United States,45026,,Data Science (MS),Started App
Pennsauken,New Jersey,39.9649,-75.0563,United States,45021,45021,English (MA),Admit-Coming
Pennsauken,New Jersey,39.9649,-75.0563,United States,44859,44980,"History (American, Global, Public) (MA)",Admit-Coming
Pennsauken,New Jersey,39.9649,-75.0563,United States,44692,,Public Affairs/Community Development (MS),Started App
Pennsauken,New Jersey,39.9649,-75.0563,United States,44918,44929,Public Affairs/Community Development (PHD),Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44601,,Business and Science - Computer and Information Sciences (MBS) Camden,Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44662,,Creative Writing (MFA) Camden,Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44945,44963,Criminal Justice (MA),Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44794,,Liberal Studies - Online (MA),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44972,,Public Affairs/Community Development (MS),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44958,,Teacher Education (MAT),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44815,,Biology: Computational and Integrative (PHD),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44946,44971,Biology: Computational and Integrative (PHD),Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44923,44924,Biology: Computational and Integrative (PHD),Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44946,44946,Computer Science: Scientific Computing (MS),Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44820,,Creative Writing (MFA) Camden,Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44910,,Creative Writing (MFA) Camden,Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44568,44572,Creative Writing (MFA) Camden,Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44737,44857,Creative Writing (MFA) Camden,Waitlisted
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44748,44901,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44868,44946,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44874,44946,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44893,44932,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44893,44945,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44903,44945,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44906,44911,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44908,44944,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44928,44944,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44939,44939,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44943,44943,Creative Writing (MFA) Camden,Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44973,,English (MA),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44712,44923,"History (American, Global, Public) (MA)",Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44878,44913,Prevention Science (PHD),Admit-Coming
Philadelphia,Nebraska,40.864006,-96.690044,United States,44980,44986,Psychology: Psychological Sciences (MA),Complete App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44681,44742,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Admit
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44820,,Public Administration - On Campus (MPA),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44985,,Public Administration - On Campus (MPA),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44985,,Public Administration - On Campus (MPA),Started App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,45029,45034,Public Administration - On Campus (MPA),Submitted App
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44823,44967,Public Administration - On Campus (MPA),Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44713,44839,Public Administration - On Campus (MPA),Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44936,44963,Public Affairs/Community Development (MS),Denied
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,44852,44952,Teacher Education (MAT),Admit-Coming
Philadelphia,Pennsylvania,40.0077,-75.1339,United States,45007,45009,Teacher Education - Spanish (MAT),Admit-Coming
Phoenix,Arizona,33.5722,-112.0892,United States,44895,44895,Creative Writing (MFA) Camden,Denied
Phoenix,Arizona,33.5722,-112.0892,United States,44929,44930,Public Affairs/Community Development (PHD),Admit-Withdrawn
Pingdingshan,Henan,33.735,113.2999,China,44882,44937,English (MA),Admit
Piscataway,New Jersey,40.5467,-74.4636,United States,44950,44950,Biology: Computational and Integrative (PHD),Admit-Coming
Piscataway,New Jersey,40.5467,-74.4636,United States,44856,44896,Biology: Computational and Integrative (PHD),Denied
Piscataway,New Jersey,40.5467,-74.4636,United States,44910,44910,Childhood Studies (MA),Admit-Coming
Piscataway,New Jersey,40.5467,-74.4636,United States,45019,,Data Science (MS),Started App
Piscataway,New Jersey,40.5467,-74.4636,United States,45019,45020,Data Science (MS),Complete App
Piscataway,New Jersey,40.5467,-74.4636,United States,44910,44910,Public Affairs/Community Development (MS),Denied
Pitman,New Jersey,39.7335,-75.1306,United States,44931,44946,Creative Writing (MFA) Camden,Denied
Pittsburgh,Pennsylvania,40.4397,-79.9763,United States,44953,,Biology: Computational and Integrative (PHD),Withdrawn
Pittsburgh,Pennsylvania,40.4397,-79.9763,United States,44859,44859,Creative Writing (MFA) Camden,Waitlisted
Plainfield,New Jersey,40.6154,-74.4157,United States,44753,44979,Biology: Computational and Integrative (MS),Admit
Pokhara,Western,28.2083,83.9889,Nepal,44546,44926,Biology: Computational and Integrative (PHD),Denied
Pokhara,Gandaki,28.2083,83.9889,Nepal,44900,44901,Data Science (MS),Admit-Coming
Ponda,Goa,15.4034,74.0152,India,44834,44892,Computer Science: Scientific Computing (MS),Denied
Port Harcourt,Rivers,4.8242,7.0336,Nigeria,44457,44874,Biology: Computational and Integrative (MS),Denied
Port Harcourt,Rivers,4.8242,7.0336,Nigeria,44798,44858,Chemistry (MS),Admit-Coming
Port Harcourt,Rivers,4.8242,7.0336,Nigeria,44968,44968,Computer Science: Scientific Computing (MS),Submitted App
Port Harcourt,Rivers state,4.8242,7.0336,Nigeria,44501,,Creative Writing (MFA) Camden,Started App
Port Jefferson,New York,40.9466,-73.0577,United States,44945,,Creative Writing (MFA) Camden,Started App
Portland,Oregon,45.5371,-122.65,United States,44856,44856,Creative Writing (MFA) Camden,Denied
Portland,Oregon,45.5371,-122.65,United States,44914,45032,Data Science (MS),Submitted App
Portland,Oregon,45.5371,-122.65,United States,44819,44911,Teacher Education - Spanish (MAT),Admit-Coming
Portmore,,17.95,-76.8799,Jamaica,44886,44897,Chemistry (MS),Submitted App
Princeton,New Jersey,25.5396,-80.3971,United States,44913,,Childhood Studies (PHD),Started App
Princeton Junction,New Jersey,40.3206,-74.6237,United States,44988,44997,Forensic Science (MS),Admit-Coming
Prospect Park,Pennsylvania,39.8859,-75.3075,United States,44825,44829,Creative Writing (MFA) Camden,Denied
Pune,Maharashtra,18.5203,73.8567,India,44956,,Biology: Computational and Integrative (PHD),Started App
